,Date,PnL,LongsP,ShortsP,LongH,ShortH,LongD,ShortD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV,Sim
5539,2019-10-28,-2519970.127095747,294269413.73817265,-294808502.53491807,4682655147.159159,-4804665192.111796,565716997.0129167,-492822258.5446236,536693908.7206727,-494222097.1647773,-6418286.9653309975,6562966.095297185,6052143.986424288,-5945833.337953532,5
5540,2019-10-29,437501.77922103903,305357318.4422221,-311593465.5823438,4888120059.301613,-5025810831.712643,520873258.9867451,-499057971.4057579,539646469.022325,-500109873.7176409,-6420212.3184209205,6523868.856484734,5723704.668995288,-5627418.194663985,5
5541,2019-10-30,-7397599.2936801985,301569901.05132985,-312396800.71082103,4998866533.814273,-5107271596.847504,562773892.9672235,-594866449.119332,540734059.7800996,-495497110.1943338,-6344398.698386019,6411796.565236157,5371004.067255648,-5229422.486735727,5
5542,2019-10-31,170205.37270996088,273294253.90734863,-288010976.4639012,4779015665.961885,-4892547729.53792,582910045.6406609,-573723016.8280883,568083568.8692553,-505483605.8983345,-6588903.0067180935,6517066.403541822,5274570.944375753,-5000409.656540174,5
5543,2019-11-01,-1906426.075077945,324021021.42747253,-359480416.79899466,5444291822.723885,-5353536407.5088415,691751400.3016505,-877202632.3528347,549902122.3337502,-484781842.8272384,-6029028.724901322,5944298.626315134,4598134.530011477,-4339331.185879666,5
5544,2019-11-04,-2837925.4349279413,356030960.40801024,-387816216.8085196,5556072026.884415,-5482145640.4903145,790359143.1739361,-780042178.7589343,509987147.058196,-458659469.9730799,-5524710.949219691,5529307.935832629,3327486.017689053,-3199321.4599329764,5
5545,2019-11-05,-1591741.5344676415,371703712.5121565,-387992889.15052646,5347605042.301508,-5438654002.463007,648470649.0438637,-500583123.7848724,457290894.5549388,-438528433.8907391,-5096151.819391185,5319887.754282618,2762432.7919732346,-2793029.84081671,5
5546,2019-11-06,-1992757.2466711237,370252497.46346414,-366194492.64556766,5303180274.776705,-5504951158.09614,508185356.877832,-419803372.422833,477829134.5610976,-454849187.1342063,-5094365.817114018,5539655.951403677,2531700.279371663,-2599494.449094692,5
5547,2019-11-07,3578144.7196294568,399321516.5051043,-380729039.3242149,5265620846.944266,-5584118947.898183,548396384.8599985,-442625494.8688797,428446110.4268714,-403668564.1651281,-4528037.7350451,4962153.668812721,2010752.780029359,-2065413.3503475212,5
5548,2019-11-08,-5376227.869404272,418758307.8497634,-396880942.8725438,5285245050.616135,-5712576572.470245,427785625.55066895,-327613320.3162101,396861927.60282725,-375518044.7051408,-4258418.328664131,4642185.37419696,1631673.906032906,-1684588.42462137,5
5549,2019-11-11,449148.45790011046,396723695.8506407,-376653264.0517323,5244799096.994635,-5713614786.056267,380345775.9148437,-336605527.0711101,410514524.9068149,-359317189.6204703,-4304569.043115541,4540365.492717566,951170.9513993048,-931693.7173245884,5
5550,2019-11-12,992337.9958069808,395265376.13018,-379979196.0934295,5310266039.505014,-5741926308.578811,312626466.3886789,-344005296.61854994,392558941.7257258,-363484248.74411833,-4094804.925056161,4282538.686211119,685849.9983301753,-680334.1865506255,5
5551,2019-11-13,-502400.6014407952,377977556.7519131,-368440401.5227331,5405210449.891682,-5858400716.709738,392976532.8603701,-366199910.9099802,405628465.7985436,-403852170.41439056,-4444146.561330464,4501123.418237072,488527.0839934184,-491655.56969454605,5
5552,2019-11-14,139391.17036040523,382189553.84776926,-379571456.4215379,5620325393.635025,-5986422983.71784,356866330.82621115,-436900558.58814377,402854033.2185864,-374164346.7733653,-4621901.95130208,4107280.2852826985,248649.0205842868,-225682.68836920784,5
5553,2019-11-15,1201241.6817735792,726025111.8588858,-720831044.4077905,5110518479.59687,-4996783442.740828,571015095.3207352,-387178633.9203159,563847148.8278489,-585632079.424214,-6250000.0,6250000.0,11946279.734411642,-12226992.913591264,5
5554,2019-11-18,-1743271.6696316523,290581696.4108324,-289563147.208033,5108912933.303665,-4998080196.226904,449449628.1834823,-449309752.75043446,586291150.7287955,-607282005.2648664,-6448170.322529161,6427180.920671788,11302610.187524945,-11536204.473238736,5
5555,2019-11-19,1941943.5884908496,289636193.4260793,-299013651.49424833,5256035264.179182,-4995011578.619186,392326672.0714935,-530179669.69526726,583712735.5993614,-612208933.0718606,-6459065.304502289,6449183.352339196,10937538.967146505,-11231605.566833075,5
5556,2019-11-20,-2542788.187523918,270772360.4008683,-274682358.0059467,4983479353.811922,-4770453478.401752,507108755.6276992,-467121194.12848926,580684339.1514115,-615933785.3648237,-6433635.861816159,6454751.455324182,10544323.374863196,-10904715.799498852,5
5557,2019-11-21,-1819941.8434442105,242981967.3201697,-243027206.614779,4567205786.355971,-4493760106.210407,605784780.6704206,-471889285.5597288,597938760.5823821,-629948644.5779607,-6285589.401468782,6270780.986439772,10218289.498516915,-10503206.802873902,5
5558,2019-11-22,778619.2612617346,251709616.30513203,-252493531.26125905,4702410032.66985,-4660897554.962455,424789033.559714,-391338536.1987652,612742143.6930184,-639663980.6934792,-6418599.2528005205,6337010.275876202,10085038.64145521,-10256839.583306104,5
5559,2019-11-25,-881993.312476732,288444993.5488585,-288857803.52049315,5242225515.496872,-5209565979.461918,684107967.0076382,-676508123.6321665,642438490.5109665,-672303217.1408792,-6717688.613491764,6675599.608989769,9423287.66297815,-9633942.512546577,5
5560,2019-11-26,626961.2778846165,304831975.87854147,-305051717.5512922,5548247180.322296,-5545299855.339397,628788443.0349292,-598642339.0038729,647679038.5148022,-674747157.4083853,-6764950.030311951,6705326.226184368,9125539.11679299,-9295791.356030911,5
5561,2019-11-27,-22038.798847375263,332620897.8292686,-330314849.4636874,5909565206.480022,-5894394096.403534,464002151.3833087,-478773765.3140776,649598642.9440818,-677464853.3509707,-6701655.138042097,6664823.219694651,8710141.796406023,-8891399.411077328,5
5562,2019-11-29,-87943.50652508612,286675759.59327614,-288205217.3201618,5553112476.315109,-5464115034.003916,411729345.6089678,-481808115.2577325,684983745.6179867,-708950042.2338184,-7018558.111789324,6979445.998844422,8375011.578423525,-8502063.662076248,5
5563,2019-12-02,-3727200.826982843,234174949.72260445,-227244210.03787956,4803935100.402628,-4926249249.860614,870296279.6075094,-671172086.0769222,725089750.4360232,-732589320.5766019,-7336149.921199282,7280511.321085737,7565350.793736972,-7585761.900677236,5
5564,2019-12-03,-724126.7172408341,206327321.99968103,-196912925.89525425,4436283056.121479,-4545959714.373179,714695532.3112128,-730540806.6544406,718472779.2178161,-729765618.6618063,-7250348.396236006,7207784.543115997,7077058.643062719,-7116018.365933493,5
5565,2019-12-04,350627.60987408453,231374692.7648268,-220727109.58068895,4907830705.668289,-5022895780.504646,654725155.5558639,-650219298.4410452,745002731.997696,-766160087.2063388,-7373482.807979647,7318692.06298187,6839167.377539865,-6923616.332607575,5
5566,2019-12-05,-1608276.7436833442,238803336.5722221,-225784429.72302225,5105499533.747937,-5242634009.956258,562701834.3204069,-544612033.3571887,753147860.9252157,-787378780.6823843,-7414779.514703867,7486104.110765975,6467381.951008581,-6654428.753664296,5
5567,2019-12-06,-1536583.575101422,272329544.5590352,-265355746.49702483,5738587812.002652,-5811867844.861113,697888393.9085237,-757234312.0462959,757569981.583469,-784909014.8738334,-7287162.047462964,7433533.689763864,5995191.030169003,-6179080.067688389,5
5568,2019-12-09,164238.9445444143,246132816.29445148,-241405431.7071496,5631700095.173559,-5701438531.622944,584292348.5579412,-585423292.5477637,805835232.7967007,-848096619.7504895,-7614225.040953298,7850257.662806499,4972472.383607701,-5187478.221129064,5
5569,2019-12-10,4242347.087400004,239893742.21264404,-227047357.3524565,5417699689.108992,-5576153509.152567,589686006.5143056,-504847276.1056018,801658062.0508227,-855553694.5623248,-7571468.113331897,7757275.483771091,4487520.426114503,-4706820.635684447,5
5570,2019-12-11,-806888.6260947395,246952123.61210927,-229021331.8654668,5370045886.000414,-5698101602.202732,808695501.094272,-644984900.4480779,785940230.7695998,-843408551.5767148,-7483250.1565482095,7698517.457904855,3976052.385661693,-4188411.9481448457,5
5571,2019-12-12,-3315008.8157774443,295508103.2988983,-294822042.6947091,6010268873.964933,-6147432773.621368,983670544.280213,-1160632638.4994192,737527277.1741748,-742821282.2901354,-7056443.973013313,7178616.489296768,3310926.111658508,-3377987.240641713,5
5572,2019-12-13,-494464.6545656203,282296347.6497754,-276606178.41573286,5834539017.779624,-6031761325.377743,702437599.1482813,-647877764.4910165,714361810.6456907,-743014756.7366595,-7060611.229759698,7185941.581179993,2866051.472275225,-2956525.2007649555,5
5573,2019-12-16,845873.1504416424,311460559.0343075,-297381590.60698605,6362029714.890051,-6614315629.715228,844121599.4809585,-796600918.2967374,690575658.2499242,-754450231.7361952,-6857985.926129825,7268326.690870401,1588875.0849232427,-1715899.4144163905,5
5574,2019-12-17,338114.1845779157,320332349.7836219,-314010049.169137,6469069058.313242,-6621231888.0604,494930477.9487903,-586958781.0293953,634033790.0472121,-730314058.2943504,-6401719.035029853,7133205.136007663,1102739.4517645938,-1257162.458817094,5
5575,2019-12-18,-1705735.070605816,333355993.9764796,-321310135.79393816,6684946013.85615,-6741714775.502411,598058997.8497,-700882358.5892602,678914589.2849648,-720752033.4450759,-6535868.798697799,7075057.469459147,765844.1455388992,-835184.8025168148,5
5576,2019-12-19,-7191418.1470054975,351930498.3370397,-350319951.92724586,7167139595.591102,-6873491890.52243,517244234.29933774,-864416807.3885279,682233632.4710999,-645169260.6314914,-6159108.470913251,6662697.948636064,372107.5528996193,-383458.6770724993,5
5577,2019-12-20,3080540.6335944803,625226181.8152814,-628500485.5244082,4746548052.743837,-4839604111.585329,883921627.9796133,-965760462.5507064,695132014.5941098,-633982543.4326634,-6250000.0,6250000.0,10407942.324617084,-10203603.355941266,5
5578,2019-12-23,943356.2692618592,229099038.9163888,-225338463.72564703,4587291703.826485,-4662532602.2949295,530068453.2613949,-550682566.3031433,722737880.595357,-661793408.4191904,-6464034.463690316,6466369.007699034,9649751.677680686,-9476414.321967484,5
5579,2019-12-24,495577.84408134775,224405843.70526615,-220604274.35677952,4603594770.068445,-4673555859.243137,262445981.94564617,-267271207.5530617,740927879.9306703,-679741840.4553554,-6550941.921798578,6555135.2230241895,9442073.551151956,-9279952.076623963,5
5580,2019-12-26,-1155014.524110459,221986850.31170684,-224174662.40167367,4800128137.835279,-4795367605.126623,323094605.4452119,-392981860.4142171,773156793.6926069,-706224288.2029577,-6734860.400440536,6762590.800539885,8969695.806363305,-8809861.033975272,5
5581,2019-12-27,407586.4611769013,210701229.8946968,-214359678.416064,4776768809.513527,-4780434465.506566,353795609.5561186,-343491197.96184635,786586213.3241479,-725644160.2541486,-6809451.878940662,6820998.774299048,8696143.286764808,-8563932.42545759,5
5582,2019-12-30,357943.50973242824,181664850.247402,-189915577.53299332,4592031654.064364,-4503565671.455629,392148985.3804178,-479330401.7082345,852494826.8943366,-778939688.3753234,-7252833.029107359,7280510.372557806,8006201.723371306,-7862367.892095141,5
5583,2019-12-31,-301618.7301080676,188288874.94296655,-200636746.83128548,4850674839.259371,-4736424450.781304,378145438.42297137,-400134318.4196843,892187606.2612543,-810789793.93986,-7335300.187567839,7327110.218318979,7778979.934806983,-7593102.197059782,5
5584,2020-01-02,22977.71977474028,189869642.75162083,-198814679.49984223,4920108514.229708,-4758790660.287622,933267801.590508,-983715124.4748496,911899969.5750504,-833812451.9508966,-7360066.142499395,7452610.242230345,6934720.421802184,-6843129.340772202,5
5585,2020-01-03,-1072995.8423366402,166971345.91192245,-181131200.76197392,4645356046.44118,-4383290008.309677,705704549.3131511,-802310911.2430755,921092853.0117438,-835555052.0602789,-7395898.079755214,7523908.277065119,6519899.05865352,-6433172.434757214,5
5586,2020-01-06,647398.7602357378,161048069.22895527,-174271445.99751362,4672288375.83663,-4431812359.126167,702535453.0508624,-681234510.9510789,972607952.629808,-890331569.2769322,-7755393.123435294,7947889.790093983,5380432.97469474,-5352367.316394672,5
5587,2020-01-07,-702039.0288577122,165824534.12588102,-160775390.98362732,4274698338.198086,-4306819861.403513,876427757.9936837,-622804777.0174649,942015139.287884,-872145307.1830876,-7567680.802660694,7938817.156248914,4748707.654805332,-4814490.101048811,5
5588,2020-01-08,-1340310.1184313125,171210131.88682574,-177934847.6473317,4660966107.31155,-4527817791.6404295,632586462.5016439,-787422752.5938616,956167336.2105596,-889992898.0536864,-7553424.213253705,7820994.881185003,4314805.490948707,-4343242.309327167,5
5589,2020-01-09,576067.4802006509,188937186.80639136,-194986715.96077424,5000715375.970243,-4957191846.98885,801544163.3545388,-712018495.7907351,973167910.7535046,-893378622.3839254,-7584826.020486811,7743502.732552396,3881628.8056729455,-3843326.201081519,5
5590,2020-01-10,-1606234.6656930742,175656277.56920427,-183887505.9941659,4844680375.568377,-4836519352.705548,789184962.7831798,-753246992.0597286,993466266.3932512,-875522974.7480175,-7676623.807705145,7593694.605683058,3440173.199382934,-3296607.6073947856,5
5591,2020-01-13,-1578733.7121985003,200717981.3242932,-224472287.0216489,5517232091.75631,-5542942481.233873,1066440424.3168136,-1018624668.4162272,1036999282.7125624,-890243784.1932316,-8000843.331258052,7499898.797843089,2038723.854347998,-1893035.2010239048,5
5592,2020-01-14,2834805.493365512,214747536.41077244,-219280719.7380784,5517547439.440752,-5856543891.644325,867185708.3326797,-570285962.4833539,1001538441.601465,-910534057.3594072,-7882707.856438556,7758456.826855321,1484372.1220833347,-1461444.2156887492,5
5593,2020-01-15,-166256.87446120934,236204374.12270835,-241449605.896151,5829762121.776304,-6125833782.282919,813132812.0895019,-855511812.2147847,857964532.6113293,-855157641.6172763,-7221861.25928508,7454817.525584153,873273.7347781747,-922839.0437620088,5
5594,2020-01-16,1393000.0477118627,309203643.76378256,-302572535.1360692,6801147968.198204,-6989984968.032299,883700074.4908402,-1001418075.5168048,703028005.1596918,-840567715.8394763,-6635336.8364839135,6833965.393073906,380699.3533069327,-436244.4515555409,5
5595,2020-01-17,2439220.5449203555,620950819.1242375,-611367828.6500374,5770135082.785619,-6005776313.960773,1092600757.3338013,-834842403.0968058,823065949.7009401,-772201257.4205021,-6250000.0,6250000.0,14434040.091890546,-13852760.21557428,5
5596,2020-01-21,-1273976.5887109165,259782092.33203232,-267185501.4765863,5422968191.023697,-5620225625.671007,870489723.1856805,-902732358.4245204,847578969.794805,-784084118.4689465,-6435631.124085369,6430480.181642774,13156051.032179177,-12545255.594585275,5
5597,2020-01-22,-460973.9804906475,264644307.7768782,-262409899.08506423,5388064939.303925,-5708277596.6548,621098510.0180383,-508242079.131332,850774840.5618582,-782338898.0996021,-6423845.552059431,6367377.508643272,12748920.134900449,-12060730.941510972,5
5598,2020-01-23,2846042.1647671745,293193190.84162617,-273080635.0824985,5533156943.277835,-6034748753.978224,775412183.4582659,-609065135.0112984,850345191.0936546,-786393291.3892477,-6325845.074980419,6247360.159509604,12229267.793146266,-11551048.733696442,5
5599,2020-01-24,-149036.92424206669,246030274.30279928,-225734341.9208557,4772240355.888113,-5285902371.426058,900327346.8217194,-888589555.5312238,815812510.1182313,-742554938.3229613,-6021569.718020049,5962843.667306902,11246166.126870915,-10592704.612365268,5
5600,2020-01-27,1424232.4247423136,183343755.59737256,-175321004.67025912,3982652523.742284,-4285585186.8539786,939063721.481992,-1136095660.028668,765445591.4849293,-686301996.8885559,-5567656.199360022,5503068.302914842,9358290.62130526,-8725607.46971646,5
5601,2020-01-28,633644.3143770718,217893326.4842556,-213086198.3890712,4612048225.107969,-4964362234.215641,850937040.0146027,-797706426.8723197,806475681.3489397,-717211131.8391964,-5859859.56306171,5712362.552904923,9472709.766364578,-8729866.376467142,5
5602,2020-01-29,21515.060454615857,211370603.7631684,-211942658.08827817,4507013896.653002,-4821839201.461483,643367825.050814,-675455831.8692563,774417217.6348126,-691319449.6783195,-5624278.295574161,5529621.39162482,8721474.67402811,-8082250.038396556,5
5603,2020-01-30,-830037.0765588346,230420894.4942113,-231989391.45461527,4855996187.688627,-5100515924.928484,772015917.9175639,-842155079.9274528,748793670.3712926,-683916324.744974,-5507852.3957823245,5541631.09618832,8143389.664811318,-7714710.87179834,5
5604,2020-01-31,-3938064.545820956,169036711.59222302,-170517751.4505995,3721960916.338277,-3910634992.081657,1208684749.2032049,-1268555932.34753,664941139.4130824,-617519881.477123,-4868174.988831987,4990271.410948312,6879209.869199988,-6627639.491730969,5
5605,2020-02-03,1155720.8189643116,198397586.27593425,-197541604.2254285,4324717605.358356,-4439750716.785871,724040000.1946769,-798862265.6004609,706081676.52193,-664676391.4435828,-5205684.329221287,5288348.505939011,6308883.816610711,-6078049.165251223,5
5606,2020-02-04,-3136516.7124890387,254847309.7344358,-249693786.18146545,5089140047.769024,-5341579588.808222,1206433576.1188872,-1076461204.722157,761679314.1880034,-692610447.4288169,-5829476.167501718,5700349.096984983,6555858.332726536,-6108008.700777675,5
5607,2020-02-05,-2089081.5131311535,306390373.3149519,-304939217.5110597,6028600662.919802,-6275104737.816051,1129569657.6864438,-1133891837.5934453,782829114.6462748,-728447033.5280118,-6352639.056865471,6234535.393792146,6546461.505999062,-6185465.949179396,5
5608,2020-02-06,-4156546.998519658,312978497.22837174,-319536906.16390914,5970098770.80481,-6184062157.398899,782793222.4365423,-811480892.9977915,744453183.1720446,-686736272.3603,-5927227.646040536,5868015.032020872,5770167.533057988,-5445101.965829225,5
5609,2020-02-07,2966714.8529309155,282715719.60056764,-289756902.11111546,5533512429.306545,-5640249352.705649,717188993.9799213,-820965968.7469659,711748428.7535989,-664816695.7242482,-5618882.540170111,5543639.090298092,5128820.354504103,-4860528.603172453,5
5610,2020-02-10,746943.1627475736,312637773.0714582,-323687205.87112176,5947336736.278294,-6056187343.659313,717213062.9221667,-710344185.4883878,709777802.502603,-634613912.1165125,-5638508.889387239,5250165.867444281,4039784.2534026825,-3635620.643912372,5
5611,2020-02-11,-1785427.191246593,342063744.48308635,-344483123.26789415,6158638022.065165,-6542895395.288499,805717251.1452755,-540725966.5090625,714315158.4142092,-635044051.0147508,-5775029.161351353,5382021.624669514,3732937.576978442,-3354181.9214847293,5
5612,2020-02-12,-1223047.1238884325,375011460.9206176,-379230379.01799786,6531981320.237839,-7053615248.151937,804152172.2705579,-666199125.3911114,733222708.6626158,-635442566.4542007,-6022022.044822596,5486834.030828536,3469890.0634480924,-3055877.1137450933,5
5613,2020-02-13,-2672963.2585169384,396880670.9953292,-399374769.3142922,6670185558.261134,-7169385922.701593,582915432.1024133,-609746778.6129858,682247030.4852582,-584727035.449214,-5683979.931871274,5143445.967171911,2885108.650895302,-2524867.5640744697,5
5614,2020-02-14,5178738.919468911,413283385.5566851,-426103422.5919443,6761036595.452817,-7199531222.590212,603937357.1670612,-649138416.834361,606524919.1238177,-512319777.657117,-5233312.074023228,4747019.636457677,2278984.0178436604,-1984753.856607564,5
5615,2020-02-18,-1212658.5542783104,398476628.6837278,-411812289.3816283,6508180346.338673,-6906479942.523348,788120420.5840402,-829012486.4283965,557215860.3552983,-426359055.09879065,-4936085.892910363,4181497.8315903833,902803.7696240748,-728298.9431775657,5
5616,2020-02-19,-4027912.210526197,407665138.92398965,-439637166.7025339,6609680480.868255,-7021462526.637342,550453950.4528112,-522363045.9982806,574735329.4272175,-363522963.9750692,-4958797.573282553,3455339.8953054463,608328.5469161924,-408711.8858841491,5
5617,2020-02-20,1672471.4104380624,415089244.7882451,-452816470.92559457,6664842886.080112,-7069854942.924024,445215253.911743,-444557573.0676769,587559471.088507,-336340842.7571452,-5093825.073214944,3357162.7978912946,314143.6914610042,-195966.80081323456,5
5618,2020-02-21,1640283.389018386,626107889.193362,-641929990.2801636,5269665923.139072,-5225856398.349917,819623738.745059,-869747264.600904,776248802.3289284,-790019560.3439363,-6250000.0,6250000.0,11260684.19590355,-11357365.823753543,5
5619,2020-02-24,-665228.6997053621,128457779.27902324,-123427243.52558842,3247733382.4402404,-3271955265.410364,1896542125.4229488,-1834202819.764256,665059017.9303894,-683150752.6709073,-5878375.844402284,5858766.048196121,9034621.484715443,-9116537.961205702,5
5620,2020-02-25,3929331.069739312,55913085.75654871,-56311224.42320179,1605294751.1420636,-1579379613.2120218,1552201335.8883262,-1592980351.298665,406331358.646803,-414378872.3077199,-4088339.861170756,4098076.243839773,5635771.024836499,-5711061.654908658,5
5621,2020-02-26,-821845.4480053466,47923993.01025981,-49446839.38550118,1364036080.651566,-1279803735.8426592,480972903.6680232,-538987248.2863053,335816629.83356696,-344313944.29040354,-3412423.5736019257,3496337.1405756725,4470693.103975156,-4616571.733119336,5
5622,2020-02-27,-474752.52063529927,21984132.62770077,-23511676.81995933,604299268.5099988,-518018760.5338353,777575277.425751,-780093495.2966256,130762020.97706516,-146705687.54258317,-1897867.843406174,2002051.0823478345,2005680.1271244867,-2214732.273128982,5
5623,2020-02-28,102031.2735350756,18964147.110564947,-15655454.48795421,393939822.3835752,-375035202.2066988,284913266.18102485,-222271583.923072,83075528.10229409,-95900443.73384516,-1495905.6425372134,1587389.2368277097,1360435.8707767637,-1521535.9326827112,5
5624,2020-03-02,-4376077.450881166,39714778.803034864,-43363018.66692561,1080365583.0393915,-951849720.6593297,602851128.4813695,-709881515.6489347,224554176.3017134,-233548963.3866602,-3282093.982825689,3495900.271760352,2894345.3293091515,-3067197.87511931,5
5625,2020-03-03,-277208.85371170845,30817981.2027852,-31627311.352209583,763925225.3658061,-654668527.7812684,408263458.4518386,-392120412.2244924,154322033.32872242,-167636429.9995129,-2351154.3118107524,2649923.1229913486,1911074.979042563,-2134198.1097600977,5
5626,2020-03-04,-1341045.2714998838,85662416.8285533,-98710984.65518112,2004595725.2586124,-1798922184.3283682,1127933351.9796877,-1213452002.919691,315139817.8527827,-327495446.2431278,-5025170.923847675,5234414.050366821,3795525.4827132784,-3982398.262085923,5
5627,2020-03-05,-3648333.9468053374,60679716.2372662,-63340035.380392805,1297596037.375483,-1264776752.72496,721990961.9400668,-563173288.290652,221967523.4265704,-228412164.99534535,-3710062.3302534064,3857388.694259272,2559713.5904953927,-2676334.1342640505,5
5628,2020-03-06,-2326207.438010322,50132126.320734665,-48481077.060868576,1018979839.0245684,-1009022640.9599824,389631899.2670915,-373407388.5221576,183405561.5378292,-187937642.9864761,-3089064.612007123,3259190.5558138387,1979187.754576275,-2078573.4062300413,5
5629,2020-03-09,-2131128.5937119545,19662099.737718016,-15018056.47230408,352799760.34869623,-346417213.3126211,616420681.714215,-617970153.2849638,64000727.26986444,-69668439.9897115,-1342216.627610783,1424468.182893394,600980.4658485807,-654909.8224186341,5
5630,2020-03-10,454366.64333764126,25377844.061551727,-24211450.735029675,548314433.5754219,-539891243.8375508,253985560.311543,-252094186.43110943,115969281.36425024,-112750978.12563804,-2473117.4420097927,2533887.3501607957,1007056.270821133,-1014109.4401923732,5
5631,2020-03-11,-424098.35481912224,14194669.959997805,-9989327.815545749,208292539.65615293,-223464552.353646,332996538.6398957,-312864383.3772807,42376704.40074043,-44466121.6036964,-1058523.1238010975,1125676.0349028702,355248.04019420454,-382135.76157367945,5
5632,2020-03-12,3128930.408321039,4145782.7203568006,-2346767.571196806,53042320.75236218,-66217469.62156632,140305233.4349148,-136766839.85959065,7625855.758060943,-10087581.405774292,-325745.0927673882,323117.0212080949,75113.55580452032,-86380.62168567427,5
5633,2020-03-13,-2784228.497925547,13178652.459886376,-13240278.533695556,280705178.1752403,-211203836.7232799,147158613.5655297,-230758691.16165057,43165430.21621242,-48556243.20438039,-1600870.0217520078,1740091.9833813512,346865.45271494787,-388825.9136029219,5
5634,2020-03-16,-3115614.231490848,8943822.760879671,-1561073.9003608264,47104754.20865855,-69127369.60849617,222216086.41901767,-141252118.73303854,4054121.324315587,-10585752.564446324,-222721.7560488869,391310.5544333608,22421.437449938298,-49683.21157820086,5
5635,2020-03-17,-3719317.507943828,24083457.76959053,-20206952.291700263,318730908.3536713,-247983264.05335096,173165659.5523971,-266148993.37787032,38868326.83090027,-35786880.06143237,-1950388.4181246464,1804553.063450768,157536.60301448777,-146691.4911931032,5
5636,2020-03-18,3347519.808722072,19118289.50567957,-21924582.1440457,322163962.1663779,-127877951.74540432,46401078.16132778,-159909126.35700256,9551113.455895368,-28746310.727264136,-427355.2995095672,1398454.6616918358,24527.25079530779,-77494.70193324673,5
5637,2020-03-19,-15493110.256160464,18591871.29230105,-7106022.128422497,96587857.56510548,-161529171.13507605,234001761.0020093,-4559689.069470276,5103923.583577342,-2151890.5687946305,-260711.9568106876,129173.041741671,6838.640900279652,-3231.6409716495555,5
5638,2020-03-20,6563362.86647671,240725313.4060698,-230506722.81678724,1971415370.364588,-1976322399.2023385,2262690.382587261,-48738069.08285077,98472992.6041266,-97808464.6026722,-5900000.0,5900000.0,4100400.118663759,-4089557.135256394,5
5639,2020-03-23,907110.4852641146,160928493.4618181,-162140753.6391464,1540805255.047897,-1530763238.769975,450140981.23067534,-462970355.7523687,92265379.18421312,-92634207.35297623,-5772120.553854156,5789507.213244554,3508197.3775351737,-3520064.671520856,5
5640,2020-03-24,-77786.27878648834,348542289.20058644,-349852739.8039452,2506356958.9439645,-2475487989.306798,828291683.013193,-849098232.2251929,91169635.01053987,-91095246.90916193,-6367949.765294602,6379995.207856237,3509603.8081940906,-3514366.378261673,5
5641,2020-03-25,-1430534.7011360382,390823577.01936793,-397253695.239175,2664157964.091138,-2615945715.2122507,294650931.0755018,-308305077.4019106,87323354.51053506,-87765516.12415926,-6214015.185041282,6307897.024835538,3251173.658221699,-3274769.192715047,5
5642,2020-03-26,3736426.633119296,579740316.9599591,-567647488.8073174,3277514011.1046286,-3315501894.920627,553485566.7657058,-482071953.81014895,73989291.59844974,-74198251.81738049,-5525173.972296666,5617613.185420221,2700777.2702206485,-2710318.043590146,5
5643,2020-03-27,-68863.46108197718,485371299.92344487,-484471752.6427761,3019225238.37492,-3009051728.607938,243784566.7781781,-280821542.95026755,81340704.80443309,-81254923.97819269,-6218572.093376309,6281743.577874733,2867519.548829745,-2863611.903990296,5
5644,2020-03-30,-641236.3325600165,580757069.1674016,-583799382.4951891,3435004763.347994,-3417377907.2583427,327517765.5645069,-331670487.6112805,73366788.33122845,-72279792.24491608,-5742252.115572581,5742863.288716564,2244489.823072707,-2213509.6381311477,5
5645,2020-03-31,-795393.7170648843,521441215.9662066,-527667496.0517312,3289663472.7155347,-3252248331.1095963,164442524.83298433,-181842237.30859923,79423215.55243567,-77855798.21801636,-6278216.11304678,6284062.053463643,2306052.0018940624,-2271146.3226763336,5
5646,2020-04-01,201199.39101140108,389280409.0971728,-392075749.29664254,2807929642.413107,-2773159013.397286,358373661.9363549,-358958889.8412798,91441151.6205384,-90644343.09967276,-7434375.753088417,7482025.337705769,2534071.802640757,-2522332.177958385,5
5647,2020-04-02,104157.62748525274,433777876.6961039,-434667426.0809519,2975345261.6587296,-2973132038.7059,258890201.1686026,-228134428.292748,86585157.32234192,-85061139.97072013,-7153758.808839396,7114976.063524674,2268513.402230985,-2236230.083583656,5
5648,2020-04-03,1007760.8386315904,375977758.5973171,-389042000.5670165,2795183163.614073,-2758290590.036167,205844102.04449767,-227340999.24609137,91342481.01107466,-87833386.52553147,-7637200.014230352,7427528.383220868,2247474.447800225,-2167896.2737860456,5
5649,2020-04-06,859469.7179993452,577947063.4434236,-580794448.3580959,3584412936.3955383,-3582486759.4563103,642513328.2506042,-616904318.9489546,70393697.05811077,-68010785.93284659,-6261029.561112419,6169546.109889345,1402527.7117316858,-1363906.880949102,5
5650,2020-04-07,-301890.09698374453,578325558.8124752,-579525918.8559206,3643022588.658607,-3630018918.97911,146757336.90477958,-159783744.61325926,70708827.15943593,-67601823.1728136,-6295962.999332055,6159604.833617033,1280996.2129991504,-1233304.5998257608,5
5651,2020-04-08,-82197.38953875672,711899472.3703132,-713651466.6770124,4005960479.8022175,-3997293111.841524,245042572.4979532,-240236833.9054345,52473378.292415015,-49856575.25796168,-4730868.649947029,4701656.477486135,860462.3999378677,-825417.9552071926,5
