Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-11-14,-412531.35108300473,678278972.9832631,-657654191.916722,7072016176.621616,-6859622106.897645,400106836.9536773,-388925947.20672953,-4349423.211382683,4582871.2278276095,954720.7680403183,-984648.3147848458
2016-11-15,1772691.2255275021,692004401.7177277,-674757541.0487683,7243106505.010156,-7101530229.124905,402077015.2783866,-416078626.502278,-4585123.440866228,4749346.542309433,736189.7512948572,-779980.9594348525
2016-11-16,-759165.0227844305,669113994.9670409,-660686292.298125,7249895204.913762,-7019435095.849878,416127436.34921396,-392083831.72863096,-4750280.334002314,4602862.793025207,507414.4427649338,-498647.2086604002
2016-11-17,361514.0068135548,722996191.0372281,-703499923.7997594,7453305223.248825,-7292596738.377294,374756833.02955395,-372449563.1147275,-4429413.795077027,4552701.746607849,231835.8986925627,-241192.39034885776
2016-11-18,933624.3305243739,967828203.1434675,-954957981.7801795,4253814240.653614,-4356822966.55505,496479000.4320926,-531637185.6600901,-6250000.0,6250000.0,9116730.660719763,-9343798.862603938
2016-11-21,994340.0259922983,260166477.7162649,-259066075.19655678,4579692942.329109,-4675894821.114475,514846559.2545871,-553164449.1259059,-6507871.044853898,6532196.517000878,8462094.380742114,-8702742.263134856
2016-11-22,-1645549.5659231432,301126322.3626735,-294541097.0251535,5017049037.952757,-5055961870.415102,503868144.9040799,-543020189.2603198,-6440415.79389676,6465277.683952967,7995862.60328237,-8231863.556741529
2016-11-23,-624553.6890801066,323921601.1463373,-301874377.9763264,5226901499.673939,-5133354521.896568,500826684.1798337,-545037740.384862,-6428105.64624819,6517034.329441402,7639510.832742217,-7932058.74259389
2016-11-25,425093.00642285624,337369989.82165146,-316883565.1446642,5514316829.494663,-5445428200.047367,506514611.6873872,-554771434.0930089,-6531704.076840509,6652780.1668388285,7067554.0501061175,-7380413.81195839
2016-11-28,1546835.8129018785,285650946.5751401,-270821061.80499756,5146964846.874306,-5126709364.585604,541913007.9510511,-589327221.1937995,-7061121.6007786095,7140646.995998137,6515236.507659297,-6752781.152464351
2016-11-29,-413909.0902025199,285395871.9762318,-277271517.0762633,5203758855.661646,-5233779814.477554,539962925.4286078,-586313106.0342531,-7067473.29373307,7130085.206030812,6144702.396465521,-6351581.551256656
2016-11-30,647424.5330041181,261323915.0887151,-253630947.51384068,4850964336.079634,-4870049890.033031,551938119.3181392,-604997024.6833092,-7258068.307731863,7383099.689132197,5938087.597470979,-6183485.997041604
2016-12-01,3375726.773818276,258166592.06015366,-246483674.26871723,4621865246.285425,-4608811069.288227,506844272.7292403,-577066311.0790577,-6890882.800911096,7152338.098840533,5205919.030238999,-5567697.977108263
2016-12-02,1312866.630826196,252204452.7946005,-241868442.630764,4620068297.043566,-4637207593.131015,524802387.2809038,-587032499.2572261,-7102227.184510653,7344826.877264843,5019572.372064477,-5320263.592219195
2016-12-05,891437.4557549913,300041720.53897774,-277820411.48150253,5285242957.844802,-5281583001.651796,534377701.58684015,-626767627.7740296,-7338067.797783695,7824707.741970698,4047145.3824094133,-4447011.461345676
2016-12-06,1133807.9411853708,342978253.12107205,-314073029.3098561,5719223137.3942375,-5700648643.941387,512454078.8248851,-608885243.3080938,-7131600.012758017,7535402.278165404,3548112.7839398794,-3901797.6228565047
2016-12-07,-1877985.2910015248,432304974.7667827,-403339658.7544453,6435519053.841867,-6498210666.169125,442488541.4656278,-509840043.3221849,-6340449.798286689,6593525.337284981,2798994.8640003544,-3001347.326215175
2016-12-08,3891704.15504095,497704394.10794735,-459660966.5959463,6880999693.931443,-6949356880.814409,388809665.14839697,-447491158.6899164,-5483981.948730764,5591279.482430728,2155787.616928365,-2291558.276582768
2016-12-09,1110635.3998357407,496976088.044585,-471497023.3465693,6947711721.269451,-7092538392.039528,379251633.75220364,-430746269.35292804,-5453768.517120773,5415262.806671688,1859037.5220310204,-1931728.6883551925
2016-12-12,1349355.3437508321,438738184.63350475,-420177520.3747792,6806523906.757126,-7048077886.461485,400134467.74731374,-461528006.19593394,-6004397.26541711,5865799.675070689,1146294.7962347595,-1189427.4304324072
2016-12-13,-20121.271217799513,448772821.3404964,-428971157.8176105,6978651011.54078,-7235619317.998494,387987821.75673044,-424879444.0599136,-5896357.784697551,5743209.72642143,839824.2350631297,-847160.2370238439
2016-12-14,-2312869.8161234125,368016249.2074032,-338695175.39616823,6494128130.165243,-6607927478.580337,507671019.96889615,-545910276.7478831,-7324867.437760534,7347147.791130584,715247.7152514915,-732935.2879817861
2016-12-15,38214.42810197268,407101535.2152138,-361325746.5029172,6778843194.98854,-6711739704.379153,447906532.39059424,-554023154.776593,-6721829.665899288,7333855.571810752,320341.64997486945,-369614.9422737523
2016-12-16,-2271938.6785766645,693120621.7245169,-655213244.8659494,4731017347.32328,-4807562031.575914,490816481.7984439,-513018025.6440531,-6250000.0,6250000.0,11291307.632869575,-11480014.715952719
2016-12-19,124305.46505458321,314934053.6812402,-312032350.90333253,4990550151.979094,-5005988733.322044,505937812.13051933,-523904447.9504642,-6462948.727194473,6477461.94360413,10666281.21796256,-10844949.259466149
2016-12-20,-1410531.3878651804,340316617.2843162,-336301878.62806493,5278300770.455252,-5263078012.293192,511306662.8779174,-527173109.33510643,-6448136.33016178,6456232.360155557,10360936.228415545,-10509107.857639745
2016-12-21,-633929.8890271707,317284296.91386974,-314835153.5085028,5087421474.441542,-5074218041.1723385,520585146.94357896,-533615568.4220251,-6519549.469786923,6513898.473973559,10175041.90715901,-10284118.20216941
2016-12-22,434196.2966638996,285966602.3827065,-289472996.53694564,4780586702.908463,-4843634056.576337,522781047.8474303,-535732606.52274555,-6538614.620256294,6528183.637382947,9868127.803077009,-9962523.962744422
2016-12-23,-584352.5521332507,294035919.3742174,-299740163.26452756,4905344128.443894,-4987667713.469662,532227153.7442012,-544054745.444485,-6594753.99006502,6595627.732906801,9651626.594695434,-9741722.874481741
2016-12-27,124874.28848139319,293696201.37614936,-297572404.94746184,5116146251.813108,-5159731901.752518,570758554.3577459,-582341258.2856859,-7032937.807963198,6993910.1035881825,8844255.32275978,-8891572.069012692
