Date,PnL,LongsP,ShortsP,LongsD,ShortsD,LongsG,ShortsG,LongsT,ShortsT,LongsV,ShortsV
2016-09-09,-1170924.3660229393,91476730.16926122,-94602801.67159784,2554438223.828974,-2773831079.6730385,622665795.3573868,-704477348.9207745,7375647.831236947,-8049422.2869208455,2745306.0395808993,-3086231.3024503016
2016-09-12,-28455.2015604747,116117794.23515509,-124648383.50001776,3469994525.8095236,-3771473849.636821,831310132.587676,-921454837.8854024,9273529.40066491,-9957611.902354043,2034515.689300722,-2247882.6241750238
2016-09-13,-868161.9970530117,72032946.30457902,-72560707.93810588,2213009845.3592935,-2307404970.2363634,609119787.2208551,-676813383.9270749,7485909.457773397,-8361940.163626886,1174268.925079547,-1328757.7647825612
2016-09-14,282886.4939685814,66137635.014128804,-63613244.70081894,2030068173.577614,-2114650733.34345,608979795.3482563,-698911185.8629694,7435789.07733363,-8701931.153936114,780192.7924809414,-922170.69912728
2016-09-15,-72141.2858454826,98279299.6033394,-94407682.07315594,2841392649.5766654,-3078829923.172316,700146304.0588714,-901166916.4456336,8184583.394253532,-10370137.55125162,438605.26170188905,-570363.3766194633
2016-09-16,-342724.2082625374,388583614.58984995,-381667687.0359888,5050413675.169075,-5043930369.855086,566127766.5395322,-563177851.8938196,6250000.0,-6250000.0,12079098.231839238,-12063183.76312087
2016-09-19,590809.0900288367,315883735.3889093,-313506569.16204846,5335085467.455509,-5320981955.959957,586463801.4281545,-585094675.717769,6468755.4216181515,-6465350.574134386,11437182.08486268,-11433109.620079856
2016-09-20,941873.8453243999,303096114.9853089,-301088089.3080931,5223976562.571927,-5234298915.686619,588996965.2187352,-588643411.338566,6505031.146346394,-6512260.107620528,11134510.89604168,-11151089.92431774
2016-09-21,-522936.2413036539,372676139.5484309,-374306889.8726167,5994460574.86051,-6006317935.522712,571386580.6161003,-570247153.5642983,6457425.20287809,-6452333.624380426,10583441.851670224,-10579891.679216795
2016-09-22,-235854.1950134677,436522054.7708335,-435554204.5693108,6627565080.062763,-6618206412.505861,547828253.2800055,-547605901.0938785,6210307.870723364,-6240813.648989441,9825068.379841799,-9851324.006665736
2016-09-23,-1543237.3756373157,392479405.11554134,-376956568.98714584,6449241974.474146,-6281106510.13954,594929549.2482059,-601201118.3076584,5865215.329612137,-6017939.114562426,9614713.04800191,-9780808.838915076
2016-09-26,306120.719148336,331460125.37280023,-326916701.035961,6026240446.593971,-5952280932.649472,648429873.1701458,-651260420.3775172,5853491.695585783,-6047784.37140947,8983042.969591463,-9122008.386578288
2016-09-27,76149.39549484849,347956006.36148894,-338096419.9166621,6309675147.822145,-6177174555.83642,656671291.3978893,-659850020.3553791,5763664.706803201,-5990719.013498157,8604810.466247372,-8760997.172114205
2016-09-28,-3531033.423160694,369606359.67543024,-380479922.7610738,6608925279.6369915,-6618957565.970345,654855002.6101309,-644397299.44882,5535745.738608312,-5768884.2387776,8049097.0961291995,-8127522.778345526
2016-09-29,744257.232656326,293172613.0879638,-316780534.09465355,5773026939.871769,-5897226349.649874,703906809.9172487,-688292229.1015809,5778798.451358029,-5878442.74428972,8134025.059403263,-8080226.650689109
2016-09-30,-1435943.7894133788,343250560.5970751,-356874112.4641723,6379380865.460939,-6357379947.163983,682593785.5811731,-665750511.8885621,5656552.6733228285,-5802679.06232881,7568236.36966944,-7541439.824959927
2016-10-03,1260144.5167381135,319381040.6747649,-323108655.98275113,6125939717.132725,-6109960171.345965,725776834.8065788,-715009559.9649694,5824888.944979699,-6111801.360654067,6794424.121915681,-6867924.576769683
2016-10-04,-531162.425249829,291257072.593911,-290982860.3680793,5728416074.293192,-5633576795.555399,734624038.4477861,-713915655.0513839,5875613.306251474,-6113819.216547564,6477389.077070658,-6477977.641848031
2016-10-05,-2203673.9261337793,324420596.3324161,-324181156.49422723,6009577870.495269,-5800618160.941185,693996236.9880188,-667099044.6842889,5539054.776594597,-5745317.306387914,5740079.502856032,-5700915.890592514
2016-10-06,-1697177.989218846,322490910.721001,-337001532.8051359,6094901844.662128,-5885703663.923901,697238654.749223,-665659410.7010657,5420003.545543057,-5578949.588922486,5317090.12453213,-5251779.687851898
2016-10-07,1247398.7745307453,277178349.26715755,-299667710.29226017,5673976599.786604,-5519114554.607872,732871091.7648132,-677312661.8622689,5777199.125527525,-5793095.323519709,5258262.832849742,-5051046.079283921
